52.6,53.7,1.1000000000000014
53.7,53.7,0.0
54.8,54.8,0.0
54.8,54.8,0.0
55.3,55.8,0.5
55.8,55.8,0.0
55.8,55.8,0.0
55.8,56.4,0.6000000000000014
56.4,55.8,-0.6000000000000014
55.8,56.4,0.6000000000000014
56.4,56.4,0.0
55.8,56.9,1.1000000000000014
56.4,56.4,0.0
56.4,56.9,0.5
56.9,56.9,0.0
56.9,56.4,-0.5
56.9,56.9,0.0
56.9,56.9,0.0
56.4,57.5,1.1000000000000014
56.9,58.0,1.1000000000000014
58.0,57.5,-0.5
57.5,57.5,0.0
58.0,58.0,0.0
58.0,57.5,-0.5
57.5,58.0,0.5
58.0,58.0,0.0
58.0,58.0,0.0
58.0,58.0,0.0
58.0,58.0,0.0
56.9,58.0,1.1000000000000014
58.0,58.0,0.0
58.0,58.0,0.0
58.5,58.5,0.0
58.0,58.0,0.0
58.0,58.5,0.5
58.5,59.1,0.6000000000000014
59.1,59.1,0.0
59.1,59.1,0.0
59.1,59.1,0.0
59.1,59.1,0.0
59.1,59.1,0.0
59.1,59.6,0.5
59.6,59.1,-0.5
59.1,59.1,0.0
59.1,59.1,0.0
59.1,59.1,0.0
59.1,59.1,0.0
59.1,59.1,0.0
59.1,59.6,0.5
59.1,59.6,0.5
59.1,59.1,0.0
59.1,59.1,0.0
59.1,59.6,0.5
59.1,59.1,0.0
59.6,59.1,-0.5
59.6,59.1,-0.5
59.6,58.5,-1.1000000000000014
59.1,59.6,0.5
59.6,59.1,-0.5
59.1,59.1,0.0
59.1,59.1,0.0
59.1,59.1,0.0
59.1,59.6,0.5
59.1,59.1,0.0
59.1,59.6,0.5
59.1,59.1,0.0
59.1,59.6,0.5
59.1,58.0,-1.1000000000000014
59.1,59.1,0.0
59.1,59.1,0.0
59.1,59.1,0.0
59.1,58.5,-0.6000000000000014
59.1,59.1,0.0
59.1,59.1,0.0
59.1,59.1,0.0
59.1,59.1,0.0
59.6,59.1,-0.5
59.1,59.1,0.0
59.1,59.1,0.0
59.1,59.1,0.0
59.1,59.1,0.0
58.5,59.1,0.6000000000000014
59.1,59.1,0.0
59.1,59.1,0.0
59.6,59.6,0.0
59.1,59.1,0.0
59.1,59.1,0.0
59.6,59.6,0.0
59.1,59.6,0.5
59.1,59.1,0.0
59.1,59.6,0.5
59.1,59.6,0.5
59.1,59.1,0.0
59.6,59.6,0.0
59.1,59.1,0.0
